iter	Logloss
148	0.08908470627
149	0.08888357763
150	0.08869815476
151	0.08852361122
152	0.08833812972
153	0.08816271949
154	0.08797078909
155	0.08780628901
156	0.0876413432
157	0.08747983872
158	0.08731494043
159	0.08717078554
160	0.08702986143
161	0.08688793591
162	0.08674349813
163	0.08658316608
164	0.08644757099
165	0.08630605815
166	0.08618709022
167	0.08607610984
168	0.08595022623
169	0.08584336141
170	0.08571155374
171	0.08560941819
172	0.08547611647
173	0.08536153271
174	0.08525290365
175	0.08513265552
176	0.08500968482
177	0.08489527112
178	0.08478265508
179	0.08468113619
180	0.08457638303
181	0.08446568039
182	0.08437837215
183	0.08429499747
184	0.08420097136
185	0.0841046844
186	0.08400989098
187	0.08392540847
188	0.08383071931
189	0.08374269437
190	0.08365994328
191	0.08358113087
192	0.08350255896
193	0.08341877663
194	0.0833395734
195	0.08325746803
196	0.08317226559
197	0.08309963703
198	0.08301752068
199	0.08294762205
200	0.08286857684
201	0.08279040226
202	0.08271179056
203	0.08265219151
204	0.08257671066
205	0.08251004384
206	0.08244783249
207	0.08237687577
208	0.08231395361
209	0.08224027075
210	0.08218037773
211	0.08212382988
212	0.08206262434
213	0.08200207365
214	0.08194765789
215	0.081894673
216	0.08184071927
217	0.08178004575
218	0.08172512936
219	0.08166207099
220	0.08162404547
221	0.08156642307
222	0.08151062212
223	0.08145708908
224	0.08139606056
225	0.08134281751
226	0.08129879987
227	0.08125371734
228	0.08119966862
229	0.08115367865
230	0.08109846636
231	0.08105150306
232	0.0810111292
233	0.08096641744
234	0.08091147506
235	0.0808755722
236	0.08083596108
237	0.08079027139
238	0.0807416607
239	0.08070067064
240	0.0806564091
241	0.08061179272
242	0.08056545297
243	0.08052152108
244	0.08048437884
245	0.08044836011
246	0.0804165772
247	0.0803728576
248	0.08033765144
249	0.08029435301
250	0.08025735786
251	0.08022472303
252	0.08019178461
253	0.0801512767
254	0.0801105667
255	0.08007266236
256	0.08002875472
257	0.07998611441
258	0.07994880633
259	0.07991267814
260	0.07987844685
261	0.07984409863
262	0.07981020924
263	0.07978114796
264	0.07974569396
265	0.07972059696
266	0.0796850383
267	0.07965287771
268	0.0796142364
269	0.0795782133
270	0.07954467019
271	0.07951606498
272	0.07948148415
273	0.07945113711
274	0.07942194854
275	0.07939244132
276	0.07936628415
277	0.07933792481
278	0.07930517264
279	0.07928337485
280	0.0792570911
281	0.07922650779
282	0.07919509038
283	0.07916416337
284	0.07914185931
285	0.07911074789
286	0.07908598991
287	0.0790562704
288	0.07902908069
289	0.07899969359
290	0.0789737875
291	0.07894568233
292	0.07891749491
293	0.07888665579
294	0.07886444773
295	0.07883538981
296	0.07880940316
297	0.07878332293
298	0.07876028598
299	0.07873644633
300	0.07871336901
301	0.07869072757
302	0.078671992
303	0.07864912893
304	0.07862818605
305	0.07860580777
306	0.07858707856
307	0.07856623237
308	0.07854501846
309	0.0785256309
310	0.07850249475
311	0.07848350448
312	0.07846626132
313	0.07844306576
314	0.07842396369
315	0.07840448482
316	0.07838388046
317	0.07836052567
318	0.07833365429
319	0.07830887652
320	0.0782846345
321	0.07826673929
322	0.0782455378
323	0.07822441359
324	0.07820807225
325	0.07818383381
326	0.07815634185
327	0.07813754568
328	0.07811926436
329	0.0780995494
330	0.07808292555
331	0.07806765343
332	0.07805111886
333	0.07803610502
334	0.0780180008
335	0.07800048293
336	0.07798006576
337	0.07796117238
338	0.07793993662
339	0.07791804295
340	0.07790381358
341	0.07788847509
342	0.07787224994
343	0.07785751165
344	0.0778364713
345	0.07782170089
346	0.07780485987
347	0.07778743308
348	0.0777675586
349	0.07775251682
350	0.07773535186
351	0.07772021351
352	0.07770401577
353	0.07768984876
354	0.07767541658
355	0.07766204334
356	0.07764664606
357	0.07763260585
358	0.07761814559
359	0.07760323825
360	0.07758706666
361	0.07757664975
362	0.07756318514
363	0.07754758949
364	0.07753246312
365	0.07751763225
366	0.0775038788
367	0.07748459287
368	0.07746385324
369	0.077445617
370	0.07743590582
371	0.07742386221
372	0.0774114913
373	0.07739547287
374	0.07738182966
375	0.07736553756
376	0.07735402206
377	0.07733633527
378	0.07732156447
379	0.07730735243
380	0.07729193576
381	0.07727745947
382	0.07726544001
383	0.07725120705
384	0.07723783766
385	0.07722101383
386	0.07720539496
387	0.07718975063
388	0.07717426272
389	0.07716228959
